fighters_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,fighter_name
2535,0.0,0.4468987,0.0,0.54067004,0.59960645,0.0,0.4829409,0.0,0.5063037,0.6920422,0.6766149,0.0,0.0,0.0,0.83195585,0.0519574,0.48425376,0.4490058,0.0,0.0,0.0,0.78395694,0.0063162073,0.0,0.548962,0.0,0.31603634,0.22488356,0.0,0.0,0.0,0.0,Roman Mitichyan
2536,0.15489824,0.20089038,0.0,0.39254814,0.22751752,0.1299736,0.038799293,0.16526914,0.22331466,0.32212734,0.30493903,0.0,0.10089102,0.097626664,0.26387727,0.18667112,0.18014923,0.22747405,0.037796296,0.019713223,0.10877679,0.46477386,0.28594488,0.26088765,0.2836811,0.0054120356,0.11530982,0.1867425,0.014505721,0.016790425,0.0035011768,0.15192832,Matt Mitrione
2537,0.157452,0.18487778,0.0,0.4302631,0.0039006025,0.32964492,0.0,0.3603571,0.0,0.44577423,0.39139053,0.0,0.0,0.121009074,0.0,0.6927804,0.0,0.19043124,0.0,0.0,0.17291185,0.49588528,0.45531717,0.4737749,0.3263658,0.0,0.044380564,0.21555504,0.0,0.26950794,0.0,0.2039226,Eiji Mitsuoka
2543,0.300577,0.07180701,0.00062760763,0.544889,0.25015527,0.17888491,0.20859185,0.36048678,0.3659033,0.30738062,0.33684734,0.0031902355,0.33904198,0.22297497,0.14748205,0.2149164,0.18139853,0.30503544,0.20250382,0.20354012,0.26068026,0.6183998,0.45639473,0.45584923,0.32158285,0.2001196,0.17285834,0.21876757,0.12720433,0.09059233,0.0059430343,0.51556116,Takeya Mizugaki
2544,0.21407934,0.12853487,0.0,0.2872295,0.057043497,0.4398427,0.02137269,0.13039313,0.024504244,0.32440767,0.31219348,0.0,0.17959048,0.09438912,0.0,0.09632198,0.030170469,0.1257437,0.054490536,0.049503863,0.13309532,0.02165807,0.11516882,0.18076712,0.059247065,0.019568494,0.093512796,0.23155303,0.03859767,0.06856326,0.16313635,0.31132942,Mizuki
2546,0.34390852,0.16411181,0.039354153,0.2807229,0.01490523,0.1573235,0.14814913,0.2625879,0.18013655,0.44661006,0.38747433,0.0041139573,0.25730696,0.3537464,0.0,0.68242,0.0069206525,0.09258231,0.1338824,0.28854665,0.22725922,0.14739521,0.18124081,0.36685643,0.030550346,0.26921546,0.1894929,0.3288894,0.08846741,0.05392131,0.0,0.32338023,Roxanne Modafferi
2547,0.07756895,0.0835028,0.049375985,0.26648334,0.0,0.17520402,0.0,0.0,0.118408404,0.6040664,0.4334354,0.0,0.17087345,0.0897138,0.0,0.38707173,0.07526635,0.16995281,0.0044962578,0.031894602,0.0,0.07153321,0.0,0.022759069,0.0,0.0,0.2775858,0.54863346,0.032048237,0.0,0.0,0.20003802,Bobby Moffett
2549,0.09663097,0.42291844,0.0,0.45604742,0.32272685,0.019549815,0.0,0.28475553,0.43012542,0.44896555,0.40428954,0.0,0.21130256,0.20497985,0.3664721,0.08777968,0.46617123,0.1858684,0.09797144,0.07688017,0.02522574,0.539563,0.35192183,0.34599108,0.35811225,0.03225723,0.17886826,0.31684697,0.0,0.0,0.006641485,0.23647648,Nate Mohr
2550,0.045272507,0.037452802,0.024715628,0.1541188,0.061723888,0.31413925,0.020804279,0.04927462,0.051247235,0.2835172,0.1389876,0.00036089454,0.12751518,0.07958903,0.013263711,0.3475388,0.045007758,0.027461179,0.0,0.054525774,0.15160836,0.048870824,0.05658661,0.17079271,0.036711603,0.012460602,0.07705348,0.08082962,0.03228233,0.101816155,0.015683237,0.04860237,Renato Moicano
2551,0.04634422,0.04884001,0.013453314,0.12786248,0.07694356,0.32087278,0.049578957,0.06011493,0.027342113,0.25007483,0.1065369,0.0,0.18240584,0.01975645,0.007679885,0.56032455,0.0804639,0.056345608,0.036511242,0.019240817,0.04410575,0.06126554,0.028786777,0.16134526,0.025190799,0.021859452,0.1517934,0.11592574,0.046710223,0.15413605,0.0105453795,0.032277368,Thiago Moises
2552,0.10419842,0.03679604,0.0,0.3425053,0.010206676,0.18578482,0.0016225278,0.2890195,0.19327274,0.06508593,0.20129517,0.0,0.27927798,0.17941383,0.008861533,0.45533141,0.036915984,0.047989994,0.111538,0.28702098,0.32250053,0.1731952,0.31762296,0.37340432,0.009890258,0.10405898,0.07823212,0.16664271,0.13976488,0.2511821,0.065822184,0.18920395,Muhammad Mokaev
2553,0.03762303,0.15729383,0.0,0.0,0.2214135,0.002392143,0.0020079762,0.0,0.13772246,0.21563222,0.30660254,0.0,0.07538684,0.0,0.11838778,0.0,0.32712704,0.26092416,0.0,0.0,0.085068546,0.18724233,0.033440437,0.0,0.14253107,0.00929671,0.26963395,0.20537218,0.0,0.0,0.0,0.016443934,Ashkan Mokhtarian
2554,0.059458252,0.19793445,0.0,0.0,0.07700056,0.3128771,0.0,0.0,0.0,0.44573048,0.25864506,0.0,0.0028630309,0.0,0.0,0.21547896,0.097224176,0.0003357157,0.0,0.0,0.1356057,0.0,0.0,0.0,0.0,0.022758087,0.07579342,0.153199,0.0,0.0,0.0,0.0,Suman Mokhtarian
2556,0.5613203,0.21670663,0.2574874,0.35683426,0.080165826,0.38109127,0.054791585,0.19431032,0.0,0.44633532,0.26602837,0.0,0.35443315,0.23175435,0.0,0.10868382,0.21968852,0.18941982,0.027122907,0.0,0.0,0.022932202,0.12694965,0.2507027,0.0,0.0,0.416298,0.32152253,0.0,0.008893088,0.11184779,0.390511,Jeff Molina
2559,0.30900377,0.35319152,0.0,0.86966884,0.5154651,0.07303364,0.10292331,0.69310063,0.987176,0.5802103,0.61525714,0.0,0.4873518,0.49188977,0.91291124,0.19888364,0.7844133,0.4538526,0.23677048,0.26593372,0.17078437,1.2994603,0.6743924,0.8103584,0.55925006,0.20872518,0.404582,0.22593507,0.12763418,0.14163522,0.0,0.7680698,Jeff Monson
2560,0.0,0.0,0.0,0.15225542,0.08827734,0.32229707,0.15909879,0.0,0.20334457,0.14505143,0.14466442,0.0,0.017276878,0.0,0.0,0.21146502,0.0,0.0,0.0,0.0,0.14945692,0.17618968,0.0,0.12765105,0.0,0.0,0.04294023,0.02118051,0.0,0.122662686,0.06104498,0.0,Darrell Montague
2562,0.089196764,0.028538736,0.0,0.2812666,0.2207935,0.118253835,0.0,0.19154339,0.44830504,0.32055792,0.2512705,0.0,0.1784528,0.2969239,0.1742487,0.237077,0.17928469,0.22454977,0.06827611,0.040964384,0.1335298,0.6057056,0.11651993,0.2759276,0.16871889,0.0,0.19369672,0.28054932,0.08334333,0.036438737,0.025526851,0.33189026,Augusto Montano
2563,0.08929199,0.057876322,0.0,0.35635367,0.09484428,0.10738995,0.0,0.35874668,0.35862064,0.20454901,0.1019982,0.0,0.4003034,0.21791013,0.0,0.20737855,0.04454121,0.059248958,0.178671,0.22049952,0.3193504,0.47796392,0.32302928,0.53494877,0.07908786,0.22814757,0.11965082,0.17811775,0.21121027,0.05343083,0.07702341,0.38391042,Erick Montano
2564,0.0,0.10135397,0.0,0.77164793,0.13131166,0.0,0.0,0.48659867,0.051677592,0.23618777,0.22965406,0.0,0.39910102,0.24062978,0.027810343,1.1086128,0.22746193,0.21092936,0.5216618,0.14466223,0.34468585,0.18337005,0.39095673,0.52883744,0.17510729,0.41868758,0.19884297,0.21277842,0.11153113,0.0,0.0,0.23058143,Nicco Montano
2567,0.0,0.09582077,0.0,0.26254234,0.057009205,0.18734074,0.0,0.0,0.11507101,0.22194377,0.21144542,0.0,0.0,0.024512751,0.0,0.12194087,0.032071907,0.23139507,0.0,0.0,0.0,0.20337906,0.18850414,0.06457609,0.08135241,0.0,0.19801402,0.23406816,0.0,0.14401054,0.12734054,0.14265235,Steve Montgomery
2568,0.063163586,0.048751116,0.0,0.16832393,0.10604014,0.09435708,0.103495724,0.07316782,0.059917647,0.2465672,0.25979522,0.0,0.09030069,0.05119105,0.0034213513,0.17926723,0.047613997,0.12864976,0.04325862,0.052300345,0.12183759,0.13051318,0.15720786,0.15571421,0.17786853,0.11585938,0.0608567,0.09051767,0.0,0.07792581,0.02051779,0.13060643,James Moontasri
2569,0.71006393,1.3473283,0.0,1.7409548,1.074057,0.0,0.0,0.7859427,0.652807,1.3492197,0.9756657,0.0,0.5626932,0.23639797,1.5247017,0.0,1.3978473,1.018875,0.4362117,0.0,0.0,1.1669174,1.2757115,1.4275649,1.4817603,0.0,0.6123638,1.2363588,0.0,0.0,0.0,1.0489829,Homer Moore
2574,0.21640444,0.13830052,0.00081956614,0.33510143,0.1619102,0.22669278,0.03669592,0.18200429,0.34507042,0.33104298,0.29016525,0.0,0.20036389,0.1906275,0.19928661,0.3459949,0.15691973,0.1945463,0.06307498,0.05531966,0.11075559,0.3984949,0.15666598,0.24720682,0.12173347,0.050644383,0.27642962,0.18842945,0.05735435,0.063821375,0.022308422,0.27014,Sergio Moraes
2575,0.2009713,0.21210356,0.03982723,0.08805065,0.10244491,0.39013708,0.048692238,0.026749384,0.067727536,0.27232426,0.3687143,0.0,0.14196683,0.05271162,0.024786852,0.29962793,0.053567085,0.04794227,0.031597126,0.030508196,0.110040635,0.038883775,0.03177357,0.09113085,0.04234421,0.10994212,0.20639442,0.26623824,0.0,0.061195675,0.08469455,0.0803517,Marlon Moraes
2576,0.0,0.11481788,0.0,0.23175693,0.15440992,0.19960804,0.110238515,0.03697769,0.21570337,0.23591778,0.19194075,0.0,0.087110385,0.06159433,0.0,0.1371977,0.09685023,0.105133034,0.0,0.011217298,0.16103221,0.2096186,0.056547962,0.057411898,0.0732965,0.0,0.16947539,0.13181224,0.038302127,0.0,0.0,0.08684055,Sheymon Moraes
2577,0.07684442,0.084897056,0.0,0.279031,0.15916662,0.1603203,0.09172207,0.16890214,0.39848766,0.30919266,0.29909515,0.0,0.19857836,0.14590304,0.21402456,0.27514917,0.23644595,0.15111837,0.09490359,0.16823912,0.15586297,0.5361509,0.17151009,0.2075496,0.16072936,0.10493166,0.23101082,0.17125025,0.14398514,0.030364271,0.050427556,0.23899534,John Moraga
2579,0.0,0.18501723,0.0,0.0,0.33058494,0.0061061084,0.24331343,0.0,0.15918729,0.25535077,0.5597132,0.0,0.0,0.0,0.35163745,0.0,0.47373632,0.18409032,0.0,0.0,0.29714125,0.2731734,0.04528091,0.0,0.18050516,0.010620372,0.19583356,0.1513758,0.0,0.0,0.0,0.0,Leonardo Morales
2580,0.22247824,0.14296238,0.04272058,0.23283228,0.29339653,0.20099159,0.04932317,0.118208066,0.11487839,0.39981604,0.34747282,0.0,0.122446574,0.20013484,0.06701515,0.3349843,0.21984902,0.24557742,0.052938677,0.1058198,0.17546836,0.2196289,0.1015863,0.20066409,0.14921299,0.11538424,0.141355,0.29615495,0.091422185,0.0,0.0,0.29402378,Albert Morales
2581,0.07315915,0.25440523,0.0,0.06674332,0.2992893,0.23788871,0.0,0.0,0.0,0.29506192,0.43754122,0.0,0.16224784,0.0,0.13765939,0.06285232,0.2795972,0.15861966,0.0,0.0,0.27758357,0.024921477,0.0,0.059846386,0.21633549,0.17758144,0.16063029,0.37253678,0.007418145,0.0,0.02536668,0.053013474,Joseph Morales
2582,0.2284487,0.13454637,0.050020445,0.10091561,0.08355795,0.29876673,0.045781862,0.06849533,0.06982033,0.35995072,0.2397491,0.0,0.08188446,0.049945354,0.0,0.21319596,0.035533704,0.08811367,0.0,0.02425382,0.0718378,0.019922161,0.05802632,0.13205412,0.03798873,0.01987153,0.20987244,0.18071614,0.0,0.12191118,0.00271788,0.09152822,Vince Morales
2583,0.0076294304,0.19505472,0.084813744,0.106572114,0.07913703,0.516942,0.0,0.03115058,0.11036893,0.5051876,0.3075572,0.0,0.105395995,0.036921117,0.0017982945,0.37943503,0.03093713,0.05221467,0.0,0.0563135,0.14407907,0.082251035,0.031530272,0.051555563,0.02274772,0.047257405,0.12810613,0.24570318,0.030610053,0.0,0.042268407,0.021070443,Omar Morales
2584,0.41807914,0.106990814,0.10773893,0.22085567,0.013311863,0.42670164,0.29637665,0.14941086,0.0,0.2378191,0.19650808,0.0,0.22141877,0.0,0.0,0.17436363,0.0,0.037771117,0.0032021955,0.00033656805,0.021856587,0.0,0.20927688,0.31470776,0.0,0.0,0.09299293,0.10094545,0.0,0.3720873,0.115693115,0.07885199,Michael Morales
2585,0.14050941,0.21062803,0.031448063,0.16617009,0.0749129,0.16800088,0.028547214,0.075669326,0.20839036,0.5468168,0.44136453,0.0,0.092438,0.1274721,0.084442034,0.5378798,0.23895948,0.2301458,0.048248544,0.057602167,0.09352468,0.14462505,0.053649686,0.10367763,0.19877124,0.07831976,0.30718064,0.34400156,0.045809735,0.043032736,0.0,0.14601444,Sarah Moras
2586,0.4738006,0.4910487,0.0,0.9969177,0.22785272,0.043725103,0.060029972,0.4825461,0.1100033,0.5479194,0.52095777,0.0,0.25972867,0.074323446,0.27849472,0.5356167,0.24237126,0.53283304,0.12757993,0.011533534,0.0,0.6692573,0.9211503,0.6382469,0.79366136,0.037452947,0.1347361,0.61198395,0.0,0.043511935,0.032885358,0.6026424,Christian Morecraft
2588,0.0,0.059777893,0.0,0.0,0.21201903,0.040705774,0.2273863,0.0,0.23844053,0.18878184,0.29252625,0.0,0.0,0.0,0.0,0.07399608,0.14787102,0.052534983,0.0,0.0,0.098292336,0.17594354,0.0,0.0,0.0,0.0,0.08283506,0.0027818158,0.0,0.0,0.0,0.0,Richardson Moreira
2590,0.052943796,0.0925409,0.0,0.064332895,0.2795999,0.14217167,0.013885763,0.0,0.017462483,0.096586645,0.23760128,0.0,0.008306052,0.0,0.021590833,0.081395596,0.13619086,0.047361415,0.0,0.0,0.29085267,0.031136278,0.0,0.034974974,0.04992994,0.020546693,0.055381045,0.09526644,0.0,0.0792516,0.047213487,0.02807314,Vinicius Moreira
2592,0.3585393,0.1592527,0.07785723,0.32879442,0.04105511,0.3439071,0.25587365,0.24961726,0.1511376,0.48881432,0.31662235,0.0,0.2585593,0.28948018,0.041798092,0.49949357,0.065163925,0.16920023,0.024579534,0.13619867,0.1262108,0.19274543,0.20606941,0.31486508,0.120975696,0.1303777,0.32278216,0.264822,0.06925653,0.21708044,0.03261274,0.45326915,Brandon Moreno
2594,0.14253029,0.13656794,0.0,0.002272499,0.25095043,0.28991047,0.15486911,0.041967247,0.16277374,0.4322667,0.4448042,0.0,0.0832681,0.010870271,0.060021922,0.2771928,0.2818938,0.3661538,0.0,0.03707121,0.10565936,0.27766505,0.045671854,0.073368765,0.2934852,0.021050146,0.44150552,0.38938537,0.101001896,0.056292325,0.0,0.22269177,Dan Moret
2595,0.0,0.6860518,0.0,0.42045665,0.83069587,0.0,0.33971882,0.0,0.6284795,1.0560654,1.1138436,0.0,0.0,0.0,1.1495904,0.0,1.306266,0.62725544,0.0,0.0,0.0,0.61350095,0.03470367,0.0,0.7946531,0.0,0.51838547,0.50444275,0.0,0.0,0.0,0.0,Sammy Morgan
2596,0.13357633,0.27750272,0.0,0.48444825,0.5900782,0.0,0.0,0.0,0.39855617,0.985463,0.4414284,0.0,0.0,0.06099928,0.41293228,0.0,0.5056169,0.6093201,0.0,0.0,0.0,0.7484827,0.0,0.21715082,0.62965083,0.0,0.5511738,0.2834268,0.0,0.0,0.27517796,0.22537574,Peggy Morgan
2598,0.3634092,0.11146608,0.0641005,0.2986855,0.06655994,0.26177493,0.16038266,0.18185565,0.088836536,0.29019982,0.14834054,0.0,0.28242138,0.100725956,0.0,0.21971317,0.029226283,0.053069837,0.0,0.109409094,0.07966815,0.12620418,0.13682614,0.33203682,0.018604022,0.03310866,0.1932247,0.13609907,0.07955434,0.1140322,0.039548516,0.23763986,Alex Morono
2599,0.16270702,0.16388698,0.035391305,0.20352276,0.103375316,0.115667135,0.093897045,0.06736696,0.08165664,0.37790227,0.27071354,0.0006817542,0.12683545,0.06573105,0.0045304312,0.37169567,0.08818734,0.13042063,0.0,0.045745466,0.084295236,0.09036473,0.04763392,0.116189085,0.07461699,0.010256667,0.18484072,0.21733426,0.033922922,0.005155006,0.023395464,0.16288657,Maryna Moroz
2600,0.2192202,0.0025340193,0.08650362,0.0652421,0.15675862,0.3929581,0.063646756,0.086884476,0.107034326,0.14881524,0.18511939,0.0,0.13131571,0.09600298,0.0,0.060744982,0.01853417,0.024362765,0.0,0.11937644,0.18134312,0.05672127,0.078849606,0.08796661,0.025424013,0.049981814,0.1128846,0.08249426,0.046592806,0.045811214,0.052222513,0.10263537,Sergey Morozov
2601,0.20933954,0.73247397,0.0,0.59711236,0.7302453,0.0,0.026398055,0.33715633,0.15126044,0.8393815,0.8550588,0.0,0.25991225,0.055736065,0.49351394,0.0,0.6893015,0.5738313,0.1005995,0.0,0.0,0.30550623,0.410715,0.4652702,0.7542697,0.0,0.29016608,0.81448853,0.0,0.0,0.0,0.24657422,Brad Morris
2606,0.10941263,0.42241067,0.0,0.0,0.0,0.4843396,0.0,0.0,0.0,0.7414199,0.5963916,0.0,0.0,0.0,0.0,0.9083241,0.0,0.0,0.0,0.0,0.060865663,0.0,0.0,0.0,0.0,0.06756969,0.0,0.60321623,0.0,0.0,0.0,0.0,Carlos Mota
2609,0.0,0.0,0.015890209,0.24615693,0.010115296,0.70235604,0.0,0.0,0.0,0.17769921,0.18062642,0.0,0.19302599,0.0,0.0,0.21102002,0.0,0.0,0.0,0.0,0.1329754,0.0,0.0,0.12113827,0.0,0.0,0.08914189,0.0,0.0,0.12013699,0.058974326,0.0,Nikolas Motta
2610,0.70471233,0.85248387,0.1441538,0.83151126,0.4544469,0.0,0.0,0.82471114,0.38351655,0.87186074,0.5564154,0.0,0.36730462,0.28915074,0.46957487,0.0,0.34933567,0.5663773,0.1847842,0.0,0.0,0.45460206,0.6940965,0.90237695,0.8637716,0.0,0.3321694,0.7338567,0.0,0.22125936,0.0,0.6997285,Flavio Luiz Moura
2611,0.3096425,0.2999592,0.0,0.31614608,0.0,0.2551205,0.25084528,0.31593445,0.0,0.6158559,0.23629898,0.0,0.17335542,0.073727906,0.0,0.9947286,0.0,0.0,0.14789486,0.20101738,0.0,0.025467897,0.27347767,0.33297142,0.0,0.059864905,0.17315324,0.4883541,0.0,0.10516701,0.034987386,0.28980282,Eduarda Moura
2612,0.1596655,0.1248684,0.005373882,0.3158421,0.15136571,0.15437397,0.04635666,0.1916402,0.24600084,0.24293065,0.2748623,0.0,0.16116987,0.14730085,0.07817562,0.21657968,0.16679114,0.11921374,0.08545684,0.048795592,0.19435966,0.2658668,0.19134407,0.2791118,0.093534194,0.07058163,0.15778235,0.16372418,0.060720667,0.10602512,0.03737909,0.23263438,Gegard Mousasi
2613,0.034013946,0.0,0.19464444,0.023182906,0.02479814,0.14128779,0.0,0.0,0.0,0.50210154,0.013472877,0.0,0.16612181,0.0046109064,0.0,0.028021865,0.0,0.027553966,0.0,0.0,0.0,0.0,0.0,0.27442002,0.05886547,0.0,0.13796993,0.0,0.0,0.07268919,0.0,0.028646385,Kris Moutinho
2615,0.0739291,0.25791988,0.0,0.33174762,0.32578918,0.043322857,0.0019244353,0.20399077,0.16343552,0.5630067,0.41215682,0.0,0.22237003,0.19404298,0.095915675,0.09166046,0.41565716,0.3302702,0.025379596,0.18668301,0.18550794,0.27158567,0.19708854,0.36113092,0.27733782,0.18094437,0.13176106,0.6295554,0.14206658,0.0,0.0,0.26450324,Jamie Moyle
2616,0.0,0.0,0.0,0.0,0.48881406,0.034786046,0.0,0.0,0.0,0.22725216,0.46806204,0.0,0.0,0.0,0.0,0.0,0.028856575,0.0,0.0,0.0,0.5749368,0.0,0.0,0.0,0.0,0.0,0.0,0.10762453,0.0,0.0,0.0,0.0,Askar Mozharov
2618,0.1452918,0.19608232,0.010538576,0.30134833,0.11896299,0.23420382,0.0,0.26798585,0.17479667,0.35036886,0.30679137,0.0,0.27709925,0.27839658,0.0,0.20728758,0.07404813,0.10848572,0.002590403,0.33425766,0.23593275,0.26108465,0.14786173,0.2936881,0.058795683,0.10680793,0.1761255,0.35808867,0.15705143,0.0,0.06512407,0.19921362,Lauren Mueller
2619,0.39852673,0.1578284,0.055087436,0.30612886,0.1250387,0.33035877,0.15377522,0.30135337,0.19632472,0.3465834,0.29913285,0.0,0.3047787,0.33740467,0.0014471238,0.22547252,0.060804937,0.11160806,0.04185291,0.21432544,0.24240988,0.17778394,0.21319914,0.35647413,0.10618737,0.20182578,0.195853,0.20424402,0.09965667,0.10925274,0.06804971,0.37441593,Belal Muhammad
2621,0.0,0.0,0.0,0.063325815,0.23677593,0.054492824,0.32301176,0.0,0.2995733,0.12976459,0.2649303,0.0,0.0,0.0,0.06348831,0.0,0.035595465,0.15087618,0.0,0.0,0.04113789,0.38645598,0.0,0.0,0.05423314,0.0,0.031941995,0.0,0.0,0.0,0.0,0.0,Quinn Mulhern
2622,0.12351666,0.0,0.0,0.45262957,0.0,0.13480741,0.0,0.22882359,0.38071823,0.06528692,0.0,0.0,0.34286836,0.28234527,0.0,0.078427166,0.0,0.014472671,0.025510088,0.30552348,0.010997826,0.48059285,0.23716207,0.34236452,0.011956349,0.3399428,0.10365519,0.108714685,0.11350567,0.0,0.08725704,0.26593238,James Mulheron
2623,0.052106265,0.20436634,0.03403962,0.13344806,0.032624926,0.36842898,0.023898663,0.038674086,0.01750085,0.5474611,0.3992052,0.0032938935,0.11395957,0.026243879,0.0,0.45576972,0.0,0.041713063,0.0037452497,0.00948302,0.13352007,0.0,0.03633379,0.106069736,0.0,0.041339785,0.15702973,0.313041,0.0055259466,0.07144101,0.006625406,0.070394516,Jamie Mullarkey
2625,0.0013679713,0.1057053,0.101239264,0.2592845,0.0,0.46860853,0.0,0.039097752,0.0,0.45048174,0.2606639,0.0,0.22483282,0.0,0.0,0.57222456,0.0,0.028788881,0.0,0.0,0.0,0.0,0.08119204,0.2790879,0.039918426,0.0,0.365904,0.20322138,0.0,0.21384835,0.0,0.005662056,Melissa Mullins
2626,0.23480578,0.04524059,0.15336514,0.30595547,0.061474703,0.27155632,0.17121238,0.09263324,0.0779684,0.4179709,0.051390253,0.0,0.26287347,0.07925636,0.0,0.43656403,0.0,0.024207946,0.04455014,0.05259527,0.049249068,0.12756313,0.1395354,0.23384264,0.024382418,0.0590617,0.21100895,0.080219135,0.04501189,0.053055275,0.039886452,0.14235951,Pedro Munhoz
2627,0.09734507,0.14738554,0.0,0.121283725,0.0,0.2492625,0.03890695,0.106454924,0.055625036,0.23314896,0.2710889,0.0,0.11931265,0.07737733,0.0,0.48977444,0.0,0.0,0.024820529,0.09069273,0.0899608,0.07276516,0.11382815,0.16059865,0.0,0.09641327,0.027043812,0.20136061,0.010246864,0.2055566,0.0,0.05980371,Andre Muniz
2628,0.23242512,0.21006735,0.0,0.49894282,0.25209868,0.10101059,0.13838722,0.31449935,0.3515702,0.3592729,0.3650282,0.0,0.25969824,0.18521003,0.21420223,0.22943522,0.26334885,0.23225702,0.18037124,0.105062686,0.14535646,0.52022475,0.4683316,0.45226097,0.27242538,0.17505577,0.115227684,0.28806463,0.108940005,0.038120802,0.058957744,0.49009785,Mark Munoz
2629,0.2538967,0.2878729,0.0,0.1133278,0.07122771,0.2628496,0.08922448,0.07527994,0.108348735,0.46853125,0.38865677,0.0,0.17095464,0.1073248,0.00832143,0.27615726,0.16682135,0.18501474,0.0,0.048522353,0.18451683,0.053932667,0.02989431,0.1713304,0.07491876,0.026205549,0.4290905,0.38246295,0.0274157,0.2969393,0.048042405,0.1459351,Alexander Munoz
2630,0.34980178,0.3333176,0.09269231,0.1731857,0.20572366,0.42111692,0.18689062,0.059593678,0.023224318,0.38133374,0.4033514,0.0,0.087200284,0.10954087,0.19481467,0.51954275,0.46459508,0.249175,0.0,0.039164625,0.052640896,0.06455266,0.15854104,0.094512135,0.14256199,0.03288794,0.18991041,0.4049617,0.0,0.19070934,0.0,0.22199035,Johnny Munoz
2633,0.7524724,0.10935397,0.031217307,0.104340635,0.028577298,0.6826498,0.646267,0.21126251,0.022307837,0.26108626,0.21495289,0.0006994307,0.05729054,0.10414875,0.0,0.6587462,0.04547617,0.02588638,0.0,0.04747795,0.08184643,0.0,0.17466457,0.29276896,0.025847731,0.0,0.21579485,0.17197712,0.0,0.39534998,0.2853499,0.2861822,Makhmud Muradov
2636,0.005523888,0.037710372,0.00021846592,0.107176624,0.06850194,0.47615004,0.0,0.019017443,0.084887564,0.16871445,0.1230943,0.0,0.10421217,0.0,0.0,0.16666624,0.0491078,0.07511109,0.0,0.0,0.0,0.041221622,0.0,0.11589861,0.061538283,0.0,0.3622717,0.04034565,0.0,0.08463093,0.04178804,0.0062661837,Kanako Murata
2640,0.0,0.19669062,0.0,1.2916989,0.0,0.0,0.0,1.3640666,1.2610521,0.52658135,0.0,0.0,1.0889573,1.062836,0.29740435,0.0,0.1693218,0.0,1.09431,0.64659727,0.51491493,1.2294564,0.848679,1.4826417,0.34687328,0.92704463,0.4070096,0.0,0.30383247,0.0,0.0,1.3873919,Tom Murphy
2643,0.2937343,0.14832784,0.04082325,0.17069462,0.08715336,0.19777045,0.24710178,0.18250743,0.062047694,0.4264074,0.3577173,0.0057955226,0.16567922,0.13725865,0.0,0.44167924,0.047237065,0.14315476,0.05287655,0.040262036,0.15097363,0.07381785,0.20696943,0.2729766,0.14853556,0.07326245,0.15672353,0.26697156,0.06804266,0.08775188,0.022957934,0.25650808,Lauren Murphy
2645,0.28027394,0.0357606,0.053196765,0.14735238,0.02057369,0.32054377,0.07931503,0.09780431,0.02545912,0.21230353,0.11362744,0.0,0.15144436,0.07601408,0.0,0.28113893,0.030620499,0.034427114,0.0,0.047434818,0.05939499,0.020621734,0.06334754,0.21179429,0.036479857,0.006669462,0.1844193,0.08070911,0.0,0.21010756,0.057579406,0.20841135,Lerone Murphy
2646,0.0,0.0,0.0,0.31560522,0.0,0.0,0.90033007,0.0,0.47764403,0.20581858,0.0,0.0,0.0,0.0,0.0,0.16338941,0.0,0.0,0.0,0.0,0.0,0.46084827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Murray
2648,0.1863949,0.0,0.0,0.8434556,0.0,0.61768985,0.0,0.47791103,0.3170079,0.0,0.0,0.0,0.5267719,0.4287384,0.0,0.8809738,0.0,0.0,0.4278893,0.124900736,0.05544896,1.0151882,0.70333576,1.0922872,0.0,0.6018781,0.0,0.094376065,0.25873902,0.0,0.15611374,0.8599227,Khalid Murtazaliev
2649,0.10042849,0.099764384,0.1908079,0.23692508,0.20795879,0.23711614,0.031785823,0.0,0.07578701,0.28303438,0.19999237,0.0,0.3142833,0.04112049,0.0,0.0,0.21490209,0.18651617,0.0,0.02460407,0.03819907,0.067012444,0.0,0.15036172,0.18053025,0.005112783,0.1497598,0.11471799,0.002478219,0.056844093,0.043202415,0.031757925,Azamat Murzakanov
2651,0.31274322,0.21058644,0.036217365,0.39120945,0.061789263,0.1710767,0.0666829,0.1728758,0.24229746,0.53070474,0.44839892,0.0,0.18644226,0.14047863,0.061229747,0.26163864,0.13063492,0.27682173,0.011497906,0.06384463,0.032109007,0.35709605,0.1982584,0.24662642,0.2638539,0.12087864,0.24854763,0.42413667,0.030170517,0.08681027,0.12020532,0.36297846,Nicholas Musoke
2653,0.11726265,0.20235538,0.0,0.29950935,0.11906781,0.09092938,0.024228131,0.16701081,0.13568358,0.2267685,0.29386657,0.0,0.18605421,0.06205818,0.0,0.16772231,0.091233976,0.1378822,0.051941913,0.08707315,0.13591057,0.2567633,0.253398,0.34021816,0.11262629,0.009250194,0.078294635,0.32409936,0.012490769,0.14722148,0.0034802072,0.19573684,Magomed Mustafaev
