stat_id,strikes_per_minute,strike_accuracy,strikes_absorbed_per_minute,strike_defense,takedown_average,takedown_accuracy,takedown_defense,submission_average,fighters_id
379,0.65,0.26,3.64,0.21,0.0,0.0,0.0,0.0,379
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380
381,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,381
382,3.63,0.45,3.63,0.54,2.37,0.1,0.5,0.0,382
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383
384,3.33,0.42,4.4,0.44,1.0,0.9,0.5,0.0,384
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386
387,2.51,0.45,3.24,0.6,0.72,0.18,0.75,0.7,387
388,2.47,0.42,2.8,0.53,0.0,0.0,0.0,0.0,388
389,3.74,0.5,2.57,0.52,0.78,0.1,0.42,0.0,389
390,7.27,0.52,7.27,0.45,0.0,0.0,0.0,0.0,390
391,4.59,0.5,5.16,0.56,3.99,0.58,0.62,0.0,391
392,3.35,0.51,2.04,0.62,0.0,0.0,0.0,1.8,392
393,0.62,0.33,12.62,0.1,0.0,0.0,0.0,0.0,393
394,5.22,0.43,3.8,0.65,3.68,0.76,0.73,2.2,394
395,5.73,0.55,3.1,0.7,0.96,0.33,0.76,0.0,395
396,2.91,0.62,1.01,0.5,1.51,0.33,0.33,0.0,396
397,0.47,0.12,0.47,0.94,0.0,0.0,0.0,0.0,397
398,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0,398
399,2.63,0.52,3.27,0.5,2.9,0.6,0.51,1.0,399
400,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,400
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401
402,4.92,0.4,6.7,0.49,0.0,0.0,0.61,0.0,402
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403
404,3.61,0.6,2.34,0.62,1.56,0.6,0.76,0.5,404
405,0.0,0.0,1.94,0.33,0.0,0.0,0.0,0.0,405
406,5.25,0.54,4.77,0.57,0.0,0.0,0.43,0.1,406
407,4.7,0.52,2.75,0.58,0.0,0.0,0.63,0.0,407
408,5.99,0.52,5.38,0.5,0.92,0.33,0.1,0.0,408
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410
411,2.9,0.58,2.8,0.54,0.85,0.57,0.76,0.0,411
412,0.0,0.0,1.05,0.77,0.0,0.0,0.0,0.0,412
413,0.27,0.21,1.53,0.36,0.0,0.0,0.5,0.0,413
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419
420,2.73,0.57,2.05,0.4,0.0,0.0,0.0,0.0,420
421,2.36,0.26,2.98,0.64,1.39,0.7,0.54,1.4,421
422,3.9,0.47,3.86,0.51,3.09,0.43,0.27,0.9,422
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423
424,2.43,0.42,4.86,0.57,0.0,0.0,0.0,0.0,424
425,0.0,0.0,7.83,0.29,0.0,0.0,0.0,0.0,425
426,0.43,0.25,1.73,0.5,19.42,0.5,0.1,0.0,426
427,1.99,0.4,3.45,0.58,0.65,0.5,0.4,0.0,427
428,2.26,0.32,4.13,0.56,1.12,0.16,0.1,0.0,428
429,4.09,0.55,3.18,0.6,3.49,0.52,0.85,0.9,429
430,2.42,0.5,0.42,0.71,0.0,0.0,0.9,0.6,430
431,2.26,0.44,4.04,0.43,1.51,0.35,0.44,1.5,431
432,7.65,0.45,8.05,0.33,0.0,0.0,0.1,0.0,432
433,2.15,0.31,2.8,0.56,0.81,0.5,0.5,0.0,433
434,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0.0,434
435,2.86,0.25,8.57,0.4,0.0,0.0,0.75,0.0,435
436,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,436
437,2.77,0.59,4.14,0.48,1.55,0.66,0.54,0.0,437
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438
439,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0,439
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440
441,5.75,0.45,7.28,0.42,0.98,0.3,0.67,0.0,441
442,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1,442
443,3.99,0.47,5.3,0.48,1.23,0.23,0.76,0.0,443
444,0.6,0.4,0.97,0.5,0.0,0.0,0.25,2.1,444
445,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,445
446,2.21,0.46,3.5,0.66,1.38,0.1,0.5,0.0,446
447,0.0,0.0,6.67,0.36,0.0,0.0,0.0,0.0,447
448,3.07,0.43,3.27,0.25,0.0,0.0,0.36,0.0,448
449,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3,449
450,3.97,0.35,3.64,0.56,0.56,0.1,0.8,0.0,450
451,3.49,0.42,5.71,0.57,0.0,0.0,0.0,0.0,451
452,3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6,452
453,0.6,0.2,3.53,0.55,0.0,0.0,0.5,0.0,453
454,3.02,0.5,2.7,0.44,3.08,0.68,0.72,0.9,454
455,2.8,0.38,3.87,0.55,0.0,0.0,0.55,2.0,455
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456
457,1.46,0.39,2.81,0.44,1.56,0.4,0.5,0.0,457
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458
459,1.13,0.34,2.54,0.37,0.0,0.0,0.33,0.0,459
460,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,460
461,4.26,0.59,2.54,0.56,2.08,0.51,0.82,0.3,461
462,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6,462
463,2.83,0.6,2.54,0.51,0.0,0.0,0.26,3.2,463
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464
465,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,465
466,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6,466
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467
468,2.15,0.45,3.85,0.48,0.0,0.0,0.5,0.0,468
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471
472,4.35,0.47,3.24,0.54,0.81,0.39,0.73,0.6,472
473,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,473
474,3.37,0.44,2.89,0.49,3.41,0.57,0.36,1.3,474
475,1.71,0.5,2.19,0.62,1.43,0.25,0.0,0.0,475
476,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,476
477,3.76,0.48,1.76,0.66,3.53,0.66,0.0,3.5,477
478,0.69,0.5,5.52,0.46,0.0,0.0,0.0,0.0,478
479,0.59,0.66,5.91,0.16,0.0,0.0,0.33,0.0,479
480,1.62,0.54,2.63,0.41,2.31,0.5,0.68,0.9,480
481,0.96,0.52,3.38,0.36,1.94,0.25,0.46,0.4,481
482,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5,482
483,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,483
484,1.1,0.2,6.1,0.43,0.0,0.0,0.0,0.0,484
485,10.56,0.59,10.56,0.13,0.0,0.0,0.0,0.0,485
486,2.13,0.24,4.47,0.6,0.0,0.0,0.1,0.0,486
487,5.02,0.5,3.68,0.54,0.43,0.33,0.36,0.4,487
488,2.35,0.26,4.14,0.51,0.0,0.0,0.33,0.8,488
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489
490,1.49,0.28,3.24,0.54,0.0,0.0,0.33,0.0,490
491,4.22,0.37,3.13,0.59,1.78,0.45,0.73,0.1,491
492,4.84,0.53,5.54,0.52,0.21,0.25,0.1,0.2,492
493,2.42,0.74,1.18,0.47,3.6,0.57,0.83,0.0,493
494,1.06,0.38,1.8,0.42,1.93,0.38,0.76,0.4,494
495,0.65,0.52,0.95,0.53,0.0,0.0,0.0,3.4,495
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496
497,3.83,0.58,4.85,0.51,0.57,0.29,0.63,1.5,497
498,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,498
499,3.32,0.42,4.11,0.5,0.37,0.66,0.71,0.2,499
500,0.71,0.14,0.0,0.1,0.0,0.0,0.0,0.0,500
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501
502,0.0,0.0,1.55,0.55,0.0,0.0,0.5,0.0,502
503,4.49,0.53,7.86,0.41,2.59,0.25,0.0,2.6,503
504,7.4,0.52,6.78,0.56,0.43,0.44,0.91,0.4,504
505,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,505
506,1.24,0.4,3.09,0.61,0.0,0.0,0.1,9.3,506
507,1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4,507
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508
509,2.74,0.38,4.3,0.52,0.28,0.5,0.47,0.8,509
510,3.17,0.48,3.57,0.52,2.1,0.37,0.53,0.5,510
511,2.4,0.48,5.73,0.32,0.0,0.0,0.1,0.0,511
512,1.86,0.36,5.17,0.41,2.94,0.34,0.66,1.8,512
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513
514,4.83,0.47,3.45,0.56,0.0,0.0,0.52,0.3,514
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515
516,6.35,0.64,2.31,0.55,17.31,0.66,0.0,0.0,516
517,0.63,0.55,7.01,0.25,2.82,0.5,0.6,0.0,517
518,2.77,0.38,4.42,0.41,2.4,0.33,0.0,0.0,518
519,1.33,0.32,1.9,0.6,2.46,0.33,0.54,1.2,519
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520
521,2.61,0.59,6.22,0.35,0.0,0.0,0.1,0.0,521
522,1.82,0.4,2.73,0.25,13.64,0.5,0.0,0.0,522
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524
525,2.09,0.14,6.69,0.36,0.0,0.0,0.5,0.0,525
526,4.69,0.45,0.94,0.91,0.0,0.0,0.1,14.1,526
527,2.02,0.34,4.62,0.39,0.0,0.0,0.0,0.0,527
528,1.88,0.39,3.02,0.4,1.55,0.25,0.25,2.3,528
529,4.21,0.43,4.82,0.48,0.63,0.27,0.75,0.2,529
530,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5,530
531,1.2,0.51,2.67,0.27,3.0,0.6,0.0,4.0,531
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532
533,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,533
534,1.21,0.66,0.61,0.0,0.0,0.0,0.0,0.0,534
535,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,535
536,3.29,0.45,6.51,0.43,0.0,0.0,0.18,0.5,536
537,3.76,0.44,7.03,0.43,0.15,0.33,0.65,0.0,537
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539
540,4.85,0.42,4.98,0.33,3.93,0.33,0.0,0.0,540
541,0.85,0.34,0.57,0.6,3.41,0.66,0.1,0.8,541
542,3.85,0.41,5.57,0.55,3.8,0.29,0.0,1.5,542
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543
544,4.41,0.38,4.12,0.64,1.8,0.44,0.77,0.8,544
545,0.31,0.17,5.0,0.42,0.0,0.0,0.0,0.0,545
546,6.56,0.46,7.44,0.51,1.11,0.31,0.73,0.0,546
547,4.08,0.38,8.16,0.6,0.0,0.0,0.0,0.0,547
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548
549,1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5,549
550,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,550
551,3.15,0.26,6.39,0.54,0.0,0.0,0.0,0.7,551
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552
553,1.4,0.26,1.4,0.63,5.26,0.1,0.0,0.0,553
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554
555,3.99,0.59,3.19,0.55,1.36,0.28,0.82,0.0,555
556,5.55,0.54,3.73,0.55,2.95,0.4,0.71,0.0,556
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557
558,1.54,0.41,2.53,0.51,2.71,0.1,0.0,0.0,558
559,2.41,0.23,10.34,0.44,0.0,0.0,0.0,0.0,559
560,2.43,0.31,3.82,0.57,0.88,0.45,0.48,0.2,560
561,4.73,0.57,4.26,0.54,0.46,0.22,0.5,0.0,561
562,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,562
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563
564,3.97,0.46,5.17,0.44,2.28,0.36,0.53,0.3,564
565,1.67,0.42,3.87,0.52,8.0,0.53,0.0,5.0,565
566,4.79,0.41,5.0,0.6,0.56,0.28,0.1,0.3,566
567,3.44,0.55,2.84,0.51,2.27,0.55,0.64,0.4,567
568,4.6,0.5,4.49,0.56,0.46,0.44,0.64,0.0,568
569,0.78,0.1,4.68,0.62,0.0,0.0,0.0,0.0,569
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570
571,3.16,0.16,12.63,0.0,0.0,0.0,0.0,0.0,571
572,3.63,0.34,5.76,0.55,0.65,0.3,0.8,0.7,572
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573
574,2.93,0.5,4.07,0.29,1.0,0.8,0.1,1.0,574
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575
576,4.5,0.47,2.66,0.64,1.24,0.66,0.85,1.6,576
577,0.77,0.23,1.2,0.59,0.0,0.0,0.72,0.0,577
578,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,578
579,2.27,0.47,1.47,0.59,0.0,0.0,0.1,0.0,579
580,2.47,0.5,2.0,0.57,0.0,0.0,0.11,2.5,580
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581
582,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,582
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584
585,1.44,0.3,7.68,0.43,0.0,0.0,0.66,0.0,585
586,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,586
587,2.55,0.54,3.85,0.3,3.34,0.36,0.57,0.5,587
588,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,588
589,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,589
590,1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,590
591,2.87,0.39,4.74,0.45,1.37,0.55,0.14,0.3,591
592,4.81,0.5,3.54,0.5,0.34,0.37,0.74,0.6,592
593,0.59,0.5,6.9,0.12,0.0,0.0,0.0,0.0,593
594,3.91,0.55,2.75,0.55,2.23,0.46,0.42,1.5,594
595,4.15,0.37,1.53,0.8,0.0,0.0,0.1,0.0,595
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596
597,2.72,0.42,5.8,0.51,0.0,0.0,0.14,0.0,597
598,7.62,0.61,10.48,0.43,0.0,0.0,0.1,0.0,598
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599
600,0.62,0.66,6.22,0.23,0.0,0.0,0.0,0.0,600
601,1.62,0.36,2.32,0.47,0.75,0.66,0.75,0.0,601
602,0.8,0.38,3.33,0.29,6.0,0.66,0.0,2.0,602
603,0.6,0.45,0.93,0.53,0.0,0.0,0.66,4.0,603
604,3.03,0.29,3.62,0.64,0.0,0.0,0.1,0.0,604
605,1.94,0.5,1.84,0.54,2.77,0.4,0.7,0.0,605
606,4.38,0.47,3.53,0.53,1.42,0.33,0.42,0.0,606
607,3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,607
608,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,608
609,4.29,0.39,4.0,0.55,0.39,0.31,0.39,0.5,609
610,5.42,0.72,0.68,0.33,10.17,0.66,0.0,0.0,610
611,0.74,0.27,3.42,0.54,0.0,0.0,0.1,0.0,611
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612
613,4.17,0.55,10.83,0.23,0.0,0.0,0.0,0.0,613
614,4.67,0.5,5.22,0.54,1.79,0.35,0.71,0.1,614
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615
616,0.6,0.45,2.22,0.44,3.33,0.45,0.5,0.0,616
617,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,617
618,1.47,0.48,3.27,0.6,0.0,0.0,0.0,0.0,618
619,3.24,0.56,2.01,0.57,1.68,0.1,0.1,0.0,619
620,0.39,0.1,0.77,0.33,0.0,0.0,0.0,0.0,620
621,2.11,0.44,2.32,0.63,3.71,0.44,0.83,0.5,621
622,1.97,0.28,5.07,0.55,0.44,0.2,0.85,0.0,622
623,1.98,0.35,3.11,0.51,1.25,0.36,0.66,1.1,623
624,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,624
625,5.73,0.46,3.32,0.7,0.0,0.0,0.84,0.0,625
626,3.33,0.42,3.6,0.48,1.0,0.5,0.66,0.0,626
627,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,627
628,1.64,0.29,1.6,0.67,0.0,0.0,0.31,0.3,628
629,3.82,0.47,3.46,0.59,1.84,0.31,0.76,0.1,629
630,1.91,0.42,2.61,0.51,3.92,0.75,0.5,1.3,630
631,2.9,0.48,2.69,0.62,1.61,0.5,0.0,0.0,631
632,4.58,0.34,4.48,0.62,0.31,0.15,0.5,0.3,632
633,3.28,0.43,14.43,0.42,0.0,0.0,0.0,0.0,633
634,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,634
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635
636,4.16,0.47,3.19,0.62,0.32,0.12,0.85,0.3,636
637,3.45,0.45,5.21,0.42,0.0,0.0,0.33,1.5,637
638,0.68,0.66,1.69,0.54,0.0,0.0,0.0,7.6,638
639,2.97,0.54,5.1,0.5,2.31,0.41,0.53,1.0,639
640,4.49,0.5,4.3,0.43,1.59,0.37,0.63,0.6,640
641,3.53,0.45,4.06,0.41,0.91,0.6,0.33,0.0,641
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
644,2.82,0.45,3.51,0.44,0.0,0.0,0.31,0.0,644
645,3.87,0.51,3.74,0.57,2.47,0.57,0.83,0.6,645
646,2.79,0.4,3.89,0.59,0.89,0.33,0.5,0.0,646
647,2.73,0.48,1.53,0.54,3.0,0.5,0.0,0.0,647
648,2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0,648
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649
650,1.0,0.41,2.6,0.71,0.0,0.0,0.0,0.0,650
651,1.35,0.4,4.89,0.38,0.0,0.0,0.0,0.0,651
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652
653,3.69,0.34,7.37,0.56,5.03,0.5,0.0,0.0,653
654,3.77,0.46,2.79,0.44,2.37,0.38,0.7,0.4,654
655,1.81,0.39,1.66,0.54,3.3,0.48,0.61,1.1,655
656,3.92,0.42,3.5,0.61,0.21,0.33,0.7,0.2,656
657,5.36,0.58,3.25,0.41,4.31,0.46,0.1,2.8,657
658,2.4,0.27,4.8,0.46,0.0,0.0,0.1,0.0,658
659,1.55,0.49,3.65,0.44,3.12,0.75,0.6,1.0,659
660,1.32,0.26,1.46,0.36,0.71,0.1,0.84,0.0,660
661,4.67,0.56,4.02,0.56,1.43,0.53,0.47,0.6,661
662,3.51,0.39,3.12,0.47,0.86,0.54,0.7,0.0,662
663,2.69,0.42,2.69,0.65,1.02,0.27,0.74,0.0,663
664,4.54,0.66,3.13,0.58,0.46,0.14,0.81,0.0,664
665,2.65,0.49,2.29,0.73,1.82,0.31,0.78,0.4,665
666,2.57,0.43,2.25,0.6,0.61,0.41,0.39,0.3,666
667,4.43,0.27,9.93,0.46,0.0,0.0,0.0,0.0,667
668,3.78,0.41,3.29,0.46,0.0,0.0,0.0,0.0,668
669,0.75,0.35,1.83,0.55,0.0,0.0,0.5,3.2,669
670,4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,670
671,2.19,0.26,5.9,0.45,0.0,0.0,0.4,0.0,671
672,0.85,0.16,3.41,0.66,8.53,0.1,0.0,0.0,672
673,4.0,0.4,4.93,0.5,0.0,0.0,0.6,1.0,673
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674
675,0.51,0.5,4.62,0.57,0.0,0.0,0.2,5.1,675
676,4.99,0.44,5.39,0.52,0.26,0.1,0.64,0.3,676
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677
678,0.0,0.0,5.88,0.16,0.0,0.0,0.0,0.0,678
679,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7,679
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681
682,2.2,0.54,1.49,0.53,0.31,0.1,0.3,2.1,682
683,5.8,0.56,2.9,0.59,0.0,0.0,0.0,0.0,683
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684
685,3.69,0.49,5.62,0.5,0.33,0.4,0.8,0.3,685
686,3.03,0.54,3.24,0.44,2.17,0.32,0.58,0.1,686
687,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,687
688,11.51,0.58,20.55,0.35,0.0,0.0,0.0,0.0,688
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689
690,2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4,690
691,1.43,0.37,2.29,0.6,1.72,0.42,0.25,1.1,691
692,3.2,0.49,2.37,0.44,0.0,0.0,0.32,0.3,692
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693
694,4.13,0.59,2.9,0.57,3.5,0.36,0.46,0.0,694
695,1.6,0.64,2.87,0.5,2.0,0.66,0.75,0.0,695
696,0.0,0.0,3.68,0.55,5.81,0.5,0.0,0.0,696
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698
699,2.66,0.75,2.66,0.3,4.43,0.33,0.0,0.0,699
700,2.15,0.51,1.9,0.67,0.82,0.3,0.41,2.5,700
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701
702,2.73,0.41,3.43,0.62,1.22,0.5,0.64,0.0,702
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703
704,2.17,0.45,4.65,0.36,1.88,0.24,0.43,0.5,704
705,0.57,0.2,8.33,0.27,4.31,0.25,0.0,4.3,705
706,3.5,0.55,2.14,0.48,2.18,0.42,0.66,0.0,706
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707
708,2.68,0.36,4.69,0.46,0.0,0.0,0.0,0.0,708
709,2.45,0.6,3.59,0.26,0.0,0.0,0.0,0.0,709
710,1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,710
711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
712,4.22,0.32,5.0,0.5,2.81,0.39,0.71,0.5,712
713,3.11,0.61,5.66,0.33,0.52,0.33,0.5,1.6,713
714,5.8,0.44,5.08,0.5,0.71,0.33,0.67,0.6,714
715,2.76,0.44,4.02,0.42,0.0,0.0,0.33,0.0,715
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716
717,2.14,0.48,4.73,0.45,0.0,0.0,0.0,0.0,717
718,3.07,0.28,6.73,0.6,0.0,0.0,0.0,0.0,718
719,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,719
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720
721,3.31,0.51,2.96,0.5,0.33,0.14,0.6,0.3,721
722,1.6,0.34,9.69,0.35,1.84,0.14,0.0,0.0,722
723,1.5,0.75,3.25,0.43,0.0,0.0,0.0,7.5,723
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725
726,1.72,0.49,2.4,0.46,1.03,0.33,0.55,2.1,726
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727
728,2.3,0.47,3.18,0.54,1.01,0.5,0.0,0.0,728
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731
732,2.87,0.25,3.4,0.59,0.0,0.0,0.4,1.0,732
733,3.55,0.44,3.2,0.51,1.53,0.38,0.28,1.8,733
734,1.18,0.52,2.12,0.35,0.0,0.0,0.5,3.5,734
735,3.96,0.26,4.82,0.5,0.0,0.0,0.8,0.0,735
736,1.03,0.31,3.01,0.55,0.0,0.0,0.57,0.0,736
737,0.8,0.28,0.13,0.66,0.0,0.0,0.25,0.0,737
738,3.25,0.45,4.91,0.5,0.7,0.28,0.86,0.0,738
739,2.02,0.34,5.41,0.53,0.0,0.0,0.8,0.4,739
740,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,740
741,3.41,0.53,2.18,0.62,0.39,0.11,0.5,0.0,741
742,4.93,0.32,5.6,0.66,0.0,0.0,0.66,0.0,742
743,4.12,0.41,5.84,0.55,0.0,0.0,0.69,0.0,743
744,4.37,0.43,4.93,0.56,0.39,0.18,0.85,0.0,744
745,2.6,0.36,8.8,0.4,0.0,0.0,0.9,0.0,745
746,5.64,0.48,3.6,0.52,0.55,0.6,0.6,0.2,746
747,3.72,0.47,3.02,0.57,2.09,0.45,0.62,0.3,747
748,4.1,0.45,7.43,0.52,1.5,0.11,0.1,0.0,748
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749
750,4.31,0.45,5.35,0.47,1.04,0.2,0.5,0.5,750
751,2.77,0.53,4.02,0.44,1.92,0.4,0.61,0.0,751
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752
753,0.2,0.5,3.05,0.5,0.0,0.0,0.0,0.0,753
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754
755,6.22,0.58,6.56,0.49,0.36,0.75,0.8,0.0,755
756,6.53,0.46,7.58,0.58,0.0,0.0,0.5,0.0,756
757,4.14,0.47,3.5,0.57,0.27,0.12,0.9,0.0,757
758,3.7,0.46,2.22,0.59,2.26,0.33,0.5,1.3,758
759,0.33,0.41,2.47,0.41,0.0,0.0,0.6,1.0,759
760,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,760
761,0.79,0.25,2.75,0.45,0.79,0.1,0.5,0.0,761
762,12.29,0.57,6.8,0.45,0.0,0.0,0.75,0.0,762
763,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,763
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764
