fight_id,event_name,date,title_bout,method,round_ended,time_ended,referee,event_id
2902,UFC 236: Holloway vs. Poirier 2,2019-04-13,0,Decision - Unanimous,3,300,Jason Herzog,248
2903,UFC 236: Holloway vs. Poirier 2,2019-04-13,0,Decision - Unanimous,3,300,George Allen,248
2904,UFC 236: Holloway vs. Poirier 2,2019-04-13,0,Submission,2,72,Jason Herzog,248
2905,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,KO/TKO,1,150,Keith Peterson,249
2906,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Submission,1,49,Dan Miragliotta,249
2907,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,KO/TKO,3,254,Keith Peterson,249
2908,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,Dan Miragliotta,249
2909,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Submission,3,260,Keith Peterson,249
2910,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,Dan Miragliotta,249
2911,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,Keith Peterson,249
2912,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,KO/TKO,1,172,James Chappell,249
2913,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,Bill Bookwalter,249
2914,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Split,3,300,Dan Miragliotta,249
2915,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,James Chappell,249
2916,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,Keith Peterson,249
2917,UFC Fight Night: Barboza vs. Gaethje,2019-03-30,0,Decision - Unanimous,3,300,Bill Bookwalter,249
2918,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,KO/TKO,2,295,Herb Dean,250
2919,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Keith Peterson,250
2920,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Herb Dean,250
2921,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Keith Peterson,250
2922,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Herb Dean,250
2923,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,KO/TKO,2,181,Keith Peterson,250
2924,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Ricky Parker,250
2925,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,KO/TKO,1,85,Jimmy Neely,250
2926,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,,250
2927,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Submission,1,264,Keith Peterson,250
2928,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Ricky Parker,250
2929,UFC Fight Night: Thompson vs. Pettis,2019-03-23,0,Decision - Unanimous,3,300,Jimmy Neely,250
2930,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,KO/TKO,2,185,Marc Goddard,251
2931,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Split,3,300,Kevin Sataki,251
2932,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Split,3,300,Leon Roberts,251
2933,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Submission,2,166,Rich Mitchell,251
2934,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Submission,3,157,Kevin Sataki,251
2935,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Split,3,300,Marc Goddard,251
2936,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Unanimous,3,300,Leon Roberts,251
2937,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Unanimous,3,300,Daniel Movahedi,251
2938,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Unanimous,3,300,Leon Roberts,251
2939,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Submission,1,77,Marc Goddard,251
2940,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,Decision - Unanimous,3,300,Rich Mitchell,251
2941,UFC Fight Night: Till vs. Masvidal,2019-03-16,0,KO/TKO,2,282,Daniel Movahedi,251
2942,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,KO/TKO,2,118,Herb Dean,252
2943,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Submission,1,155,Rob Hinds,252
2944,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,KO/TKO,1,290,Rob Hinds,252
2945,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Unanimous,3,300,Herb Dean,252
2946,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Submission,2,281,Rob Hinds,252
2947,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Unanimous,3,300,Herb Dean,252
2948,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Unanimous,3,300,Rob Hinds,252
2949,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Unanimous,3,300,Nick Berens,252
2950,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Unanimous,3,300,Herb Dean,252
2951,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Split,3,300,Nick Berens,252
2952,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Submission,1,198,Marcio Laselva,252
2953,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,KO/TKO,1,214,Rob Hinds,252
2954,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,0,Decision - Unanimous,3,300,Marcio Laselva,252
2955,UFC 235: Jones vs. Smith,2019-03-02,1,Decision - Unanimous,5,300,Herb Dean,253
2956,UFC 235: Jones vs. Smith,2019-03-02,1,Decision - Unanimous,5,300,Marc Goddard,253
2957,UFC 235: Jones vs. Smith,2019-03-02,0,Submission,1,200,Herb Dean,253
2958,UFC 235: Jones vs. Smith,2019-03-02,0,Decision - Unanimous,3,300,Chris Tognoni,253
2959,UFC 235: Jones vs. Smith,2019-03-02,0,KO/TKO,1,292,Marc Goddard,253
2960,UFC 235: Jones vs. Smith,2019-03-02,0,Decision - Unanimous,3,300,Mark Smith,253
2961,UFC 235: Jones vs. Smith,2019-03-02,0,KO/TKO,1,36,Herb Dean,253
2962,UFC 235: Jones vs. Smith,2019-03-02,0,Decision - Unanimous,3,300,Chris Tognoni,253
2963,UFC 235: Jones vs. Smith,2019-03-02,0,KO/TKO,2,253,Marc Goddard,253
2964,UFC 235: Jones vs. Smith,2019-03-02,0,KO/TKO,1,38,Mark Smith,253
2965,UFC 235: Jones vs. Smith,2019-03-02,0,KO/TKO,1,109,Chris Tognoni,253
2966,UFC 235: Jones vs. Smith,2019-03-02,0,Decision - Split,3,300,Mark Smith,253
2967,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,KO/TKO,3,39,Herb Dean,254
2968,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Submission,2,141,Leon Roberts,254
2969,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,KO/TKO,1,94,Marc Goddard,254
2970,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Decision - Unanimous,3,300,Herb Dean,254
2971,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Decision - Unanimous,3,300,Neil Hall,254
2972,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Decision - Unanimous,3,300,Leon Roberts,254
2973,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,KO/TKO,1,299,Marc Goddard,254
2974,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Submission,2,70,Herb Dean,254
2975,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Submission,2,207,Jakub Muller,254
2976,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,KO/TKO,2,123,Leon Roberts,254
2977,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Decision - Unanimous,3,300,Marc Goddard,254
2978,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Decision - Unanimous,3,300,Neil Hall,254
2979,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,0,Decision - Unanimous,3,300,Jakub Muller,254
2980,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,KO/TKO,1,26,Jason Herzog,255
2981,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Decision - Unanimous,3,300,Keith Peterson,255
2982,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Decision - Unanimous,3,300,Jason Herzog,255
2983,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Submission,1,126,Keith Peterson,255
2984,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,KO/TKO,3,294,Jason Herzog,255
2985,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Decision - Unanimous,3,300,Keith Peterson,255
2986,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Decision - Unanimous,3,300,Ryan Brueggeman,255
2987,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Submission,1,189,Keith Peterson,255
2988,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Decision - Unanimous,3,300,Al Guinee,255
2989,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Decision - Unanimous,3,300,Jason Herzog,255
2990,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,KO/TKO,2,61,Al Guinee,255
2991,UFC Fight Night: Ngannou vs. Velasquez,2019-02-17,0,Submission,1,61,Ryan Brueggeman,255
2992,UFC 234: Adesanya vs. Silva,2019-02-09,0,Decision - Unanimous,3,300,Herb Dean,256
2993,UFC 234: Adesanya vs. Silva,2019-02-09,0,Submission,1,295,Steve Perceval,256
2994,UFC 234: Adesanya vs. Silva,2019-02-09,0,Decision - Unanimous,3,300,Steve Perceval,256
2995,UFC 234: Adesanya vs. Silva,2019-02-09,0,Submission,2,157,Peter Hickmott,256
2996,UFC 234: Adesanya vs. Silva,2019-02-09,0,KO/TKO,1,169,Marc Goddard,256
2997,UFC 234: Adesanya vs. Silva,2019-02-09,0,KO/TKO,1,233,Herb Dean,256
2998,UFC 234: Adesanya vs. Silva,2019-02-09,0,Decision - Unanimous,3,300,Greg Kleynjans,256
2999,UFC 234: Adesanya vs. Silva,2019-02-09,0,Decision - Split,3,300,Marc Goddard,256
3000,UFC 234: Adesanya vs. Silva,2019-02-09,0,Submission,1,239,Herb Dean,256
3001,UFC 234: Adesanya vs. Silva,2019-02-09,0,KO/TKO,1,53,Peter Hickmott,256
3002,UFC 234: Adesanya vs. Silva,2019-02-09,0,Decision - Unanimous,3,300,Greg Kleynjans,256
3003,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Submission,1,197,Jason Herzog,257
3004,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,KO/TKO,2,44,Jerin Valel,257
3005,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Submission,1,158,Osiris Maia,257
3006,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Submission,2,55,Jerin Valel,257
3007,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,KO/TKO,1,15,Eduardo Herdy,257
3008,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Decision - Split,3,300,Camila Albuquerque,257
3009,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Submission,2,67,Eduardo Herdy,257
3010,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Decision - Split,3,300,Camila Albuquerque,257
3011,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Decision - Split,3,300,Jason Herzog,257
3012,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,KO/TKO,2,54,Joao Claudio Soares,257
3013,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Decision - Unanimous,3,300,Osiris Maia,257
3014,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,KO/TKO,1,148,Joao Claudio Soares,257
3015,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,0,Decision - Split,3,300,Jerin Valel,257
3016,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,1,KO/TKO,1,32,Kevin MacDonald,258
3017,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,DQ,2,148,Dan Miragliotta,258
3018,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,KO/TKO,2,299,Todd Ronald Anderson,258
3019,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Decision - Unanimous,3,300,Blake Grice,258
3020,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Submission,2,110,Kevin MacDonald,258
3021,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Submission,1,201,Dan Miragliotta,258
3022,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,KO/TKO,2,223,Todd Ronald Anderson,258
3023,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Decision - Unanimous,3,300,Blake Grice,258
3024,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,KO/TKO,1,236,Dan Miragliotta,258
3025,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Submission,1,211,Kevin MacDonald,258
3026,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Decision - Unanimous,3,300,Blake Grice,258
3027,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Decision - Unanimous,3,300,Todd Ronald Anderson,258
3028,UFC Fight Night: Cejudo vs. Dillashaw,2019-01-19,0,Submission,1,145,Dan Miragliotta,258
3029,UFC 232: Jones vs. Gustafsson 2,2018-12-29,1,KO/TKO,3,122,Mike Beltran,259
3030,UFC 232: Jones vs. Gustafsson 2,2018-12-29,1,KO/TKO,1,51,Marc Goddard,259
3031,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,Submission,2,56,Mike Beltran,259
3032,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,Decision - Unanimous,3,300,Marc Goddard,259
3033,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,KO/TKO,2,254,Mark Smith,259
3034,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,KO/TKO,1,61,Marc Goddard,259
3035,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,KO/TKO,2,300,Mark Smith,259
3036,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,Submission,1,166,Ed Collantes,259
3037,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,Submission,3,252,Mark Smith,259
3038,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,KO/TKO,3,92,Marc Goddard,259
3039,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,Decision - Unanimous,3,300,Mike Beltran,259
3040,UFC 232: Jones vs. Gustafsson 2,2018-12-29,0,Submission,1,100,Ed Collantes,259
3041,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Decision - Unanimous,5,300,Keith Peterson,260
3042,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,KO/TKO,3,139,Rob Hinds,260
3043,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Decision - Unanimous,3,300,Robert Madrigal,260
3044,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Submission,1,75,Keith Peterson,260
3045,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Decision - Split,3,300,Rob Hinds,260
3046,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Decision - Unanimous,3,300,Keith Peterson,260
3047,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,KO/TKO,3,159,Rob Hinds,260
3048,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Submission,1,265,Robert Madrigal,260
3049,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Decision - Unanimous,3,300,Keith Peterson,260
3050,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,Decision - Unanimous,3,300,Joe Fipp,260
3051,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,KO/TKO,1,179,Rob Hinds,260
3052,UFC Fight Night: Lee vs. Iaquinta,2018-12-15,0,KO/TKO,3,58,Joe Fipp,260
3053,UFC 231: Holloway vs. Ortega,2018-12-08,1,TKO - Doctor's Stoppage,4,300,Yves Lavigne,261
3054,UFC 231: Holloway vs. Ortega,2018-12-08,1,Decision - Unanimous,5,300,Todd Ronald Anderson,261
3055,UFC 231: Holloway vs. Ortega,2018-12-08,0,Submission,2,257,Jerin Valel,261
3056,UFC 231: Holloway vs. Ortega,2018-12-08,0,Decision - Split,3,300,Yves Lavigne,261
3057,UFC 231: Holloway vs. Ortega,2018-12-08,0,KO/TKO,2,41,Todd Ronald Anderson,261
3058,UFC 231: Holloway vs. Ortega,2018-12-08,0,Decision - Unanimous,3,300,Jerin Valel,261
3059,UFC 231: Holloway vs. Ortega,2018-12-08,0,Decision - Unanimous,3,300,Yves Lavigne,261
3060,UFC 231: Holloway vs. Ortega,2018-12-08,0,Decision - Split,3,300,Todd Ronald Anderson,261
3061,UFC 231: Holloway vs. Ortega,2018-12-08,0,Decision - Split,3,300,Jerin Valel,261
3062,UFC 231: Holloway vs. Ortega,2018-12-08,0,Decision - Unanimous,3,300,Brian Beauchamp,261
3063,UFC 231: Holloway vs. Ortega,2018-12-08,0,KO/TKO,1,97,Graham Bettes,261
3064,UFC 231: Holloway vs. Ortega,2018-12-08,0,KO/TKO,2,83,Ivan Svec,261
3065,UFC 231: Holloway vs. Ortega,2018-12-08,0,KO/TKO,1,245,Brian Beauchamp,261
3066,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,KO/TKO,2,150,Herb Dean,262
3067,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,KO/TKO,3,43,Steve Perceval,262
3068,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Unanimous,3,300,Herb Dean,262
3069,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Submission,3,79,Jim Perdios,262
3070,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,KO/TKO,1,134,Greg Kleynjans,262
3071,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Submission,3,291,Steve Perceval,262
3072,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Unanimous,3,300,Neil Swailes,262
3073,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Unanimous,3,300,Herb Dean,262
3074,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Split,3,300,Jim Perdios,262
3075,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Unanimous,3,300,Greg Kleynjans,262
3076,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Unanimous,3,300,Steve Perceval,262
3077,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,0,Decision - Unanimous,3,300,Neil Swailes,262
3078,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Decision - Unanimous,5,300,Yves Lavigne,263
3079,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,1,Submission,1,216,Mark Smith,263
3080,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,1,Submission,2,131,Yves Lavigne,263
3081,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,KO/TKO,1,159,Chris Tognoni,263
3082,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Decision - Split,3,300,Mark Smith,263
3083,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Decision - Unanimous,3,300,Yves Lavigne,263
3084,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Decision - Unanimous,3,300,Chris Tognoni,263
3085,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,KO/TKO,1,259,Yves Lavigne,263
3086,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Submission,1,134,Mark Smith,263
3087,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Decision - Split,3,300,Chris Tognoni,263
3088,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Submission,1,290,Yves Lavigne,263
3089,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,KO/TKO,1,78,Mark Smith,263
3090,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,0,Submission,2,252,Chris Tognoni,263
3091,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,KO/TKO,1,45,Marc Goddard,264
3092,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,KO/TKO,1,261,John Sharp,264
3093,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Decision - Unanimous,3,300,Marc Goddard,264
3094,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,KO/TKO,3,247,Peter Hickmott,264
3095,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Decision - Unanimous,3,300,Marc Goddard,264
3096,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Submission,1,240,John Sharp,264
3097,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Decision - Unanimous,3,300,Thomas Fan,264
3098,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Submission,1,221,Peter Hickmott,264
3099,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Decision - Split,3,300,Marc Goddard,264
3100,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Decision - Unanimous,3,300,John Sharp,264
3101,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Submission,3,245,Peter Hickmott,264
3102,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,0,Submission,2,127,Thomas Fan,264
3103,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,KO/TKO,4,156,Herb Dean,265
3104,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,KO/TKO,3,249,Keith Peterson,265
3105,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,KO/TKO,1,117,Fernando Portella,265
3106,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Decision - Unanimous,3,300,Keith Peterson,265
3107,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Submission,2,91,Eduardo Herdy,265
3108,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Submission,1,288,Herb Dean,265
3109,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Submission,1,62,Osiris Maia,265
3110,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Submission,1,138,Herb Dean,265
3111,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Decision - Unanimous,3,300,Keith Peterson,265
3112,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Decision - Unanimous,3,300,Fernando Portella,265
3113,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Decision - Unanimous,3,300,Osiris Maia,265
3114,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,0,Decision - Unanimous,3,300,Eduardo Herdy,265
3115,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,KO/TKO,5,299,Kevin MacDonald,266
3116,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Submission,1,286,Keith Peterson,266
3117,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Decision - Unanimous,3,300,Kevin MacDonald,266
3118,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Decision - Unanimous,3,300,Keith Peterson,266
3119,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,KO/TKO,2,121,Kevin MacDonald,266
3120,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Decision - Split,3,300,Keith Peterson,266
3121,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Decision - Split,3,300,Tom Johnson,266
3122,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Submission,1,117,Tom Johnson,266
3123,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,KO/TKO,1,46,Tim Mills,266
3124,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Decision - Split,3,300,Tom Johnson,266
3125,UFC Fight Night: Korean Zombie vs. Rodriguez,2018-11-10,0,Decision - Split,3,300,Tim Mills,266
3126,UFC 230: Cormier vs. Lewis,2018-11-03,1,Submission,2,134,Herb Dean,267
3127,UFC 230: Cormier vs. Lewis,2018-11-03,0,KO/TKO,3,166,Dan Miragliotta,267
3128,UFC 230: Cormier vs. Lewis,2018-11-03,0,KO/TKO,2,39,Keith Peterson,267
3129,UFC 230: Cormier vs. Lewis,2018-11-03,0,Decision - Unanimous,3,300,Yves Lavigne,267
3130,UFC 230: Cormier vs. Lewis,2018-11-03,0,KO/TKO,1,291,Herb Dean,267
3131,UFC 230: Cormier vs. Lewis,2018-11-03,0,Decision - Unanimous,3,300,Dan Miragliotta,267
3132,UFC 230: Cormier vs. Lewis,2018-11-03,0,Decision - Unanimous,3,300,Keith Peterson,267
3133,UFC 230: Cormier vs. Lewis,2018-11-03,0,Decision - Split,3,300,Yves Lavigne,267
3134,UFC 230: Cormier vs. Lewis,2018-11-03,0,KO/TKO,1,92,Herb Dean,267
3135,UFC 230: Cormier vs. Lewis,2018-11-03,0,Submission,1,131,Yves Lavigne,267
3136,UFC 230: Cormier vs. Lewis,2018-11-03,0,Decision - Unanimous,3,300,Dan Miragliotta,267
3137,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Submission,3,266,Yves Lavigne,268
3138,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Jerin Valel,268
3139,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Submission,1,160,Yves Lavigne,268
3140,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Jerin Valel,268
3141,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Split,3,300,Yves Lavigne,268
3142,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Jerin Valel,268
3143,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,KO/TKO,2,190,Eric Nevitt,268
3144,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Barry Gallant,268
3145,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,KO/TKO,1,251,Yves Lavigne,268
3146,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Eric Nevitt,268
3147,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,KO/TKO,2,14,Barry Gallant,268
3148,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Eric Nevitt,268
3149,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,0,Decision - Unanimous,3,300,Barry Gallant,268
3150,UFC 229: Khabib vs. McGregor,2018-10-06,1,Submission,4,183,Herb Dean,269
3151,UFC 229: Khabib vs. McGregor,2018-10-06,0,KO/TKO,2,300,Jason Herzog,269
3152,UFC 229: Khabib vs. McGregor,2018-10-06,0,Decision - Unanimous,3,300,Dan Miragliotta,269
